timeStep pedestrianId countingDensity
2 121 1.1317684842090336
2 122 2.2635369684180673
2 123 2.8294212105225838
2 124 2.970892271048713
2 125 2.6879501499964547
2 126 2.970892271048713
2 127 2.8294212105225838
2 128 2.2635369684180673
2 129 2.8294212105225838
2 130 1.5561816657874212
2 131 2.1220659078919377
2 132 2.6879501499964547
2 133 2.5464790894703255
2 134 2.6879501499964547
2 135 2.5464790894703255
2 136 1.5561816657874212
2 137 2.2635369684180673
2 138 2.8294212105225838
2 139 2.6879501499964547
2 140 2.8294212105225838
2 141 1.4147106052612919
2 142 2.5464790894703255
2 143 2.8294212105225838
2 144 2.970892271048713
2 145 2.6879501499964547
2 146 1.6976527263135504
2 147 2.1220659078919377
2 148 2.6879501499964547
2 149 2.970892271048713
2 150 1.9805948473658086
2 151 1.2732395447351628
2 152 2.970892271048713
2 153 2.8294212105225838
2 154 1.9805948473658086
2 155 1.4147106052612919
2 156 2.2635369684180673
2 157 2.5464790894703255
2 158 2.5464790894703255
2 159 2.970892271048713
2 160 3.1123633315748425
2 161 2.8294212105225838
2 162 1.6976527263135504
2 163 1.6976527263135504
2 164 2.6879501499964547
2 165 1.9805948473658086
2 166 2.2635369684180673
2 167 1.1317684842090336
3 1 3.1123633315748425
3 2 1.5561816657874212
3 3 1.8391237868396795
3 4 2.970892271048713
3 5 3.3953054526271007
3 6 3.1123633315748425
3 7 3.1123633315748425
3 8 2.1220659078919377
3 9 2.8294212105225838
3 10 2.970892271048713
3 11 3.1123633315748425
3 12 3.2538343921009716
3 13 2.970892271048713
3 14 3.3953054526271007
3 15 2.4050080289441964
3 16 3.678247573679359
3 17 2.5464790894703255
3 18 2.1220659078919377
3 19 3.1123633315748425
3 20 3.1123633315748425
3 21 3.2538343921009716
3 22 2.2635369684180673
3 23 1.5561816657874212
3 24 3.2538343921009716
3 25 3.2538343921009716
3 26 2.4050080289441964
3 27 1.5561816657874212
3 28 1.6976527263135504
3 29 1.8391237868396795
3 30 2.8294212105225838
3 31 2.970892271048713
3 32 3.2538343921009716
3 33 1.8391237868396795
3 34 1.6976527263135504
3 35 3.1123633315748425
3 36 2.8294212105225838
3 37 2.2635369684180673
3 38 3.2538343921009716
3 39 2.5464790894703255
3 40 3.53677651315323
3 41 3.53677651315323
3 42 1.9805948473658086
3 43 3.2538343921009716
3 44 2.970892271048713
3 45 1.6976527263135504
3 46 2.1220659078919377
3 47 2.5464790894703255
3 48 3.1123633315748425
3 49 3.1123633315748425
3 50 1.4147106052612919
3 51 2.1220659078919377
3 52 2.2635369684180673
3 53 2.4050080289441964
3 54 1.4147106052612919
3 55 1.4147106052612919
3 56 2.1220659078919377
3 57 2.970892271048713
3 58 3.1123633315748425
3 59 1.8391237868396795
3 60 1.6976527263135504
3 61 2.1220659078919377
3 62 3.2538343921009716
3 63 2.2635369684180673
3 64 2.8294212105225838
3 65 3.1123633315748425
3 66 2.1220659078919377
3 67 1.6976527263135504
3 68 3.3953054526271007
3 69 2.8294212105225838
3 70 3.3953054526271007
3 71 3.1123633315748425
3 72 2.2635369684180673
3 73 2.2635369684180673
3 74 2.4050080289441964
3 75 2.2635369684180673
3 76 2.6879501499964547
3 77 2.970892271048713
3 78 3.2538343921009716
3 79 2.970892271048713
3 80 1.4147106052612919
3 81 1.8391237868396795
3 82 3.1123633315748425
3 83 2.970892271048713
3 84 3.3953054526271007
3 85 2.2635369684180673
3 86 2.970892271048713
3 87 2.970892271048713
3 88 3.1123633315748425
3 89 2.970892271048713
3 90 2.970892271048713
3 91 3.2538343921009716
3 92 1.1317684842090336
3 93 3.1123633315748425
3 94 2.970892271048713
3 95 2.970892271048713
3 96 3.1123633315748425
3 97 3.1123633315748425
3 98 1.5561816657874212
3 99 3.678247573679359
3 100 1.8391237868396795
3 101 1.6976527263135504
3 102 1.6976527263135504
3 103 2.8294212105225838
3 104 2.6879501499964547
3 105 2.970892271048713
3 106 1.8391237868396795
3 107 2.8294212105225838
3 108 1.9805948473658086
3 109 2.5464790894703255
3 110 1.2732395447351628
3 111 3.2538343921009716
3 112 2.5464790894703255
3 113 2.8294212105225838
3 114 2.970892271048713
3 115 2.6879501499964547
3 116 1.4147106052612919
3 117 3.2538343921009716
3 118 2.970892271048713
3 119 0.8488263631567752
3 120 2.1220659078919377
3 121 1.2732395447351628
3 122 2.4050080289441964
3 123 3.3953054526271007
3 124 3.2538343921009716
3 125 3.1123633315748425
3 126 3.53677651315323
3 127 3.53677651315323
3 128 2.2635369684180673
3 129 3.2538343921009716
3 130 1.6976527263135504
3 131 2.5464790894703255
3 132 2.8294212105225838
3 133 2.970892271048713
3 134 3.1123633315748425
3 135 2.8294212105225838
3 136 1.5561816657874212
3 137 2.6879501499964547
3 138 3.2538343921009716
3 139 2.8294212105225838
3 140 3.1123633315748425
3 141 1.6976527263135504
3 142 2.970892271048713
3 143 2.970892271048713
3 144 3.2538343921009716
3 145 2.970892271048713
3 146 1.8391237868396795
3 147 2.4050080289441964
3 148 3.2538343921009716
3 149 3.1123633315748425
3 150 2.5464790894703255
3 151 1.5561816657874212
3 152 3.1123633315748425
3 153 3.53677651315323
3 154 2.1220659078919377
3 155 1.4147106052612919
3 156 2.5464790894703255
3 157 2.5464790894703255
3 158 2.8294212105225838
3 159 3.2538343921009716
3 160 3.3953054526271007
3 161 2.970892271048713
3 162 1.8391237868396795
3 163 1.8391237868396795
3 164 2.970892271048713
3 165 2.4050080289441964
3 166 2.4050080289441964
3 167 1.4147106052612919
3 168 2.8294212105225838
3 169 3.53677651315323
3 170 1.4147106052612919
3 171 2.970892271048713
3 172 3.1123633315748425
3 173 3.3953054526271007
3 174 2.8294212105225838
3 175 3.3953054526271007
3 176 0.7073553026306459
3 177 1.5561816657874212
3 178 3.2538343921009716
3 179 1.5561816657874212
3 180 2.970892271048713
3 181 2.2635369684180673
3 182 2.970892271048713
3 183 2.970892271048713
3 184 3.1123633315748425
3 185 2.6879501499964547
3 186 2.970892271048713
3 187 2.970892271048713
3 188 2.970892271048713
3 189 3.1123633315748425
4 1 2.8294212105225838
4 2 1.6976527263135504
4 3 1.5561816657874212
4 4 2.970892271048713
4 5 3.1123633315748425
4 6 2.8294212105225838
4 7 2.970892271048713
4 8 2.1220659078919377
4 9 2.970892271048713
4 10 2.1220659078919377
4 11 2.6879501499964547
4 12 2.8294212105225838
4 13 2.8294212105225838
4 14 3.2538343921009716
4 15 2.5464790894703255
4 16 3.53677651315323
4 17 2.4050080289441964
4 18 2.1220659078919377
4 19 2.1220659078919377
4 20 2.5464790894703255
4 21 2.970892271048713
4 22 1.6976527263135504
4 23 1.5561816657874212
4 24 2.5464790894703255
4 25 2.970892271048713
4 26 2.2635369684180673
4 27 1.5561816657874212
4 28 1.6976527263135504
4 29 1.9805948473658086
4 30 2.1220659078919377
4 31 2.6879501499964547
4 32 2.6879501499964547
4 33 1.6976527263135504
4 34 1.5561816657874212
4 35 3.1123633315748425
4 36 2.6879501499964547
4 37 1.5561816657874212
4 38 2.2635369684180673
4 39 2.4050080289441964
4 40 3.53677651315323
4 41 2.5464790894703255
4 42 2.2635369684180673
4 43 2.6879501499964547
4 44 2.5464790894703255
4 45 1.5561816657874212
4 46 1.6976527263135504
4 47 1.9805948473658086
4 48 2.8294212105225838
4 49 2.8294212105225838
4 50 1.1317684842090336
4 51 1.9805948473658086
4 52 2.5464790894703255
4 53 1.4147106052612919
4 54 1.4147106052612919
4 55 1.6976527263135504
4 56 1.9805948473658086
4 57 3.2538343921009716
4 58 2.970892271048713
4 59 1.9805948473658086
4 60 1.6976527263135504
4 61 1.6976527263135504
4 62 2.8294212105225838
4 63 2.1220659078919377
4 64 2.4050080289441964
4 65 3.2538343921009716
4 66 1.6976527263135504
4 67 1.6976527263135504
4 68 2.5464790894703255
4 69 2.2635369684180673
4 70 3.2538343921009716
4 71 2.970892271048713
4 72 2.2635369684180673
4 73 2.2635369684180673
4 74 1.6976527263135504
4 75 1.6976527263135504
4 76 2.5464790894703255
4 77 2.6879501499964547
4 78 3.2538343921009716
4 79 2.8294212105225838
4 80 1.4147106052612919
4 81 1.6976527263135504
4 82 2.970892271048713
4 83 2.8294212105225838
4 84 3.3953054526271007
4 85 2.2635369684180673
4 86 2.970892271048713
4 87 2.5464790894703255
4 88 2.970892271048713
4 89 2.8294212105225838
4 90 2.8294212105225838
4 91 2.970892271048713
4 92 0.8488263631567752
4 93 2.5464790894703255
4 94 2.2635369684180673
4 95 2.970892271048713
4 96 2.970892271048713
4 97 2.8294212105225838
4 98 1.1317684842090336
4 99 3.2538343921009716
4 100 1.8391237868396795
4 101 1.1317684842090336
4 102 1.6976527263135504
4 103 2.6879501499964547
4 104 2.5464790894703255
4 105 2.970892271048713
4 106 1.8391237868396795
4 107 2.6879501499964547
4 108 1.9805948473658086
4 109 2.5464790894703255
4 110 1.2732395447351628
4 111 2.970892271048713
4 112 1.6976527263135504
4 113 1.9805948473658086
4 114 3.1123633315748425
4 115 2.5464790894703255
4 116 1.5561816657874212
4 117 2.8294212105225838
4 118 2.8294212105225838
4 119 0.8488263631567752
4 120 1.8391237868396795
4 121 1.2732395447351628
4 122 1.9805948473658086
4 123 3.3953054526271007
4 124 3.1123633315748425
4 125 2.970892271048713
4 126 3.2538343921009716
4 127 2.970892271048713
4 128 2.4050080289441964
4 129 2.5464790894703255
4 130 1.8391237868396795
4 131 2.4050080289441964
4 132 2.6879501499964547
4 133 2.970892271048713
4 134 2.8294212105225838
4 135 2.1220659078919377
4 136 1.2732395447351628
4 137 2.4050080289441964
4 138 2.6879501499964547
4 139 2.8294212105225838
4 140 2.970892271048713
4 141 0.9902974236829043
4 142 2.970892271048713
4 143 2.8294212105225838
4 144 2.970892271048713
4 145 2.8294212105225838
4 146 1.9805948473658086
4 147 2.1220659078919377
4 148 2.8294212105225838
4 149 2.8294212105225838
4 150 1.9805948473658086
4 151 1.2732395447351628
4 152 3.2538343921009716
4 153 2.2635369684180673
4 154 1.1317684842090336
4 155 1.4147106052612919
4 156 1.5561816657874212
4 157 2.5464790894703255
4 158 2.1220659078919377
4 159 3.1123633315748425
4 160 3.1123633315748425
4 161 2.2635369684180673
4 162 1.9805948473658086
4 163 1.8391237868396795
4 164 2.6879501499964547
4 165 2.5464790894703255
4 166 2.4050080289441964
4 167 1.2732395447351628
4 168 2.6879501499964547
4 169 3.1123633315748425
4 170 1.2732395447351628
4 171 2.970892271048713
4 172 2.970892271048713
4 173 2.8294212105225838
4 174 2.970892271048713
4 175 2.6879501499964547
4 176 0.8488263631567752
4 177 1.8391237868396795
4 178 2.970892271048713
4 179 1.4147106052612919
4 180 2.6879501499964547
4 181 1.9805948473658086
4 182 2.970892271048713
4 183 2.8294212105225838
4 184 2.8294212105225838
4 185 2.970892271048713
4 186 2.8294212105225838
4 187 2.8294212105225838
4 188 2.5464790894703255
4 189 2.970892271048713
4 190 3.2538343921009716
4 191 1.6976527263135504
4 192 1.9805948473658086
4 193 2.8294212105225838
4 194 2.5464790894703255
5 1 2.8294212105225838
5 2 1.6976527263135504
5 3 1.2732395447351628
5 4 2.6879501499964547
5 5 2.8294212105225838
5 6 2.6879501499964547
5 7 3.1123633315748425
5 8 1.9805948473658086
5 9 1.8391237868396795
5 10 1.5561816657874212
5 11 2.6879501499964547
5 12 2.8294212105225838
5 13 2.4050080289441964
5 14 3.1123633315748425
5 15 2.4050080289441964
5 16 3.2538343921009716
5 17 2.1220659078919377
5 18 2.2635369684180673
5 19 1.9805948473658086
5 20 2.4050080289441964
5 21 2.6879501499964547
5 22 0.9902974236829043
5 23 1.2732395447351628
5 24 2.2635369684180673
5 25 2.8294212105225838
5 26 1.6976527263135504
5 27 1.5561816657874212
5 28 1.6976527263135504
5 29 1.8391237868396795
5 30 1.2732395447351628
5 31 2.4050080289441964
5 32 2.4050080289441964
5 33 1.5561816657874212
5 34 1.5561816657874212
5 35 2.8294212105225838
5 36 1.9805948473658086
5 37 0.8488263631567752
5 38 2.1220659078919377
5 39 2.1220659078919377
5 40 3.2538343921009716
5 41 2.6879501499964547
5 42 1.9805948473658086
5 43 1.9805948473658086
5 44 2.2635369684180673
5 45 1.9805948473658086
5 46 1.2732395447351628
5 47 1.6976527263135504
5 48 2.8294212105225838
5 49 2.5464790894703255
5 50 0.9902974236829043
5 51 1.8391237868396795
5 52 2.1220659078919377
5 53 1.5561816657874212
5 54 1.4147106052612919
5 55 1.6976527263135504
5 56 2.2635369684180673
5 57 3.1123633315748425
5 58 2.8294212105225838
5 59 1.9805948473658086
5 60 1.6976527263135504
5 61 1.5561816657874212
5 62 2.6879501499964547
5 63 1.6976527263135504
5 64 2.5464790894703255
5 65 2.8294212105225838
5 66 2.1220659078919377
5 67 1.6976527263135504
5 68 2.8294212105225838
5 69 2.2635369684180673
5 70 3.1123633315748425
5 71 2.6879501499964547
5 72 2.2635369684180673
5 73 2.2635369684180673
5 74 1.8391237868396795
5 75 1.5561816657874212
5 76 2.2635369684180673
5 77 2.6879501499964547
5 78 3.1123633315748425
5 79 2.6879501499964547
5 80 0.9902974236829043
5 81 1.6976527263135504
5 82 2.970892271048713
5 83 2.8294212105225838
5 84 2.970892271048713
5 85 2.2635369684180673
5 86 2.6879501499964547
5 87 2.4050080289441964
5 88 2.6879501499964547
5 89 2.5464790894703255
5 90 2.2635369684180673
5 91 2.8294212105225838
5 92 0.8488263631567752
5 93 2.5464790894703255
5 94 2.1220659078919377
5 95 2.8294212105225838
5 96 2.2635369684180673
5 97 2.8294212105225838
5 98 1.4147106052612919
5 99 3.2538343921009716
5 100 1.8391237868396795
5 101 1.1317684842090336
5 102 1.9805948473658086
5 103 2.4050080289441964
5 104 2.4050080289441964
5 105 2.8294212105225838
5 106 1.8391237868396795
5 107 2.8294212105225838
5 108 2.1220659078919377
5 109 2.4050080289441964
5 110 1.1317684842090336
5 111 2.6879501499964547
5 112 1.6976527263135504
5 113 1.9805948473658086
5 114 2.5464790894703255
5 115 2.5464790894703255
5 116 1.5561816657874212
5 117 2.6879501499964547
5 118 2.8294212105225838
5 119 0.8488263631567752
5 120 1.4147106052612919
5 121 1.2732395447351628
5 122 1.5561816657874212
5 123 2.8294212105225838
5 124 2.6879501499964547
5 125 2.2635369684180673
5 126 3.1123633315748425
5 127 2.5464790894703255
5 128 2.1220659078919377
5 129 2.5464790894703255
5 130 1.9805948473658086
5 131 2.4050080289441964
5 132 2.2635369684180673
5 133 2.6879501499964547
5 134 2.6879501499964547
5 135 2.1220659078919377
5 136 0.8488263631567752
5 137 2.4050080289441964
5 138 2.5464790894703255
5 139 2.4050080289441964
5 140 3.1123633315748425
5 141 0.8488263631567752
5 142 2.5464790894703255
5 143 2.4050080289441964
5 144 2.8294212105225838
5 145 2.8294212105225838
5 146 1.6976527263135504
5 147 1.9805948473658086
5 148 2.970892271048713
5 149 2.970892271048713
5 150 1.2732395447351628
5 151 0.8488263631567752
5 152 3.1123633315748425
5 153 2.1220659078919377
5 154 0.8488263631567752
5 155 1.1317684842090336
5 156 1.5561816657874212
5 157 2.1220659078919377
5 158 1.2732395447351628
5 159 2.5464790894703255
5 160 2.8294212105225838
5 161 1.8391237868396795
5 162 2.2635369684180673
5 163 1.6976527263135504
5 164 2.5464790894703255
5 165 2.5464790894703255
5 166 2.4050080289441964
5 167 1.4147106052612919
5 168 2.6879501499964547
5 169 2.6879501499964547
5 170 1.4147106052612919
5 171 2.5464790894703255
5 172 2.5464790894703255
5 173 2.5464790894703255
5 174 2.4050080289441964
5 175 2.1220659078919377
5 176 0.8488263631567752
5 177 1.6976527263135504
5 178 2.5464790894703255
5 179 1.2732395447351628
5 180 2.2635369684180673
5 181 1.1317684842090336
5 182 2.970892271048713
5 183 2.8294212105225838
5 184 2.5464790894703255
5 185 2.4050080289441964
5 186 2.6879501499964547
5 187 2.6879501499964547
5 188 2.8294212105225838
5 189 2.5464790894703255
5 190 3.1123633315748425
5 191 1.5561816657874212
5 192 1.8391237868396795
5 193 2.5464790894703255
5 194 2.4050080289441964
5 195 2.970892271048713
5 196 2.8294212105225838
6 1 2.6879501499964547
6 2 1.5561816657874212
6 3 1.4147106052612919
6 4 2.6879501499964547
6 5 2.8294212105225838
6 6 2.5464790894703255
6 7 3.1123633315748425
6 8 1.9805948473658086
6 9 1.6976527263135504
6 10 1.6976527263135504
6 11 2.5464790894703255
6 12 2.6879501499964547
6 13 1.8391237868396795
6 14 2.8294212105225838
6 15 2.1220659078919377
6 16 2.8294212105225838
6 17 2.4050080289441964
6 18 1.9805948473658086
6 19 1.6976527263135504
6 20 2.1220659078919377
6 21 3.2538343921009716
6 22 0.7073553026306459
6 23 1.2732395447351628
6 24 1.6976527263135504
6 25 2.6879501499964547
6 26 1.6976527263135504
6 27 1.6976527263135504
6 28 1.6976527263135504
6 29 1.4147106052612919
6 30 0.9902974236829043
6 31 2.4050080289441964
6 32 2.1220659078919377
6 33 1.5561816657874212
6 34 1.5561816657874212
6 35 2.6879501499964547
6 36 1.8391237868396795
6 37 0.5658842421045168
6 38 1.5561816657874212
6 39 2.4050080289441964
6 40 2.8294212105225838
6 41 2.8294212105225838
6 42 2.1220659078919377
6 43 2.2635369684180673
6 44 2.8294212105225838
6 45 2.1220659078919377
6 46 1.1317684842090336
6 47 1.1317684842090336
6 48 2.4050080289441964
6 49 2.4050080289441964
6 50 0.7073553026306459
6 51 1.8391237868396795
6 52 1.9805948473658086
6 53 1.1317684842090336
6 54 1.5561816657874212
6 55 1.4147106052612919
6 56 1.9805948473658086
6 57 2.6879501499964547
6 58 2.8294212105225838
6 59 1.8391237868396795
6 60 1.5561816657874212
6 61 1.5561816657874212
6 62 2.4050080289441964
6 63 1.8391237868396795
6 64 1.9805948473658086
6 65 2.5464790894703255
6 66 1.6976527263135504
6 67 1.6976527263135504
6 68 2.6879501499964547
6 69 1.6976527263135504
6 70 2.970892271048713
6 71 2.5464790894703255
6 72 2.1220659078919377
6 73 2.1220659078919377
6 74 1.8391237868396795
6 75 1.9805948473658086
6 76 1.6976527263135504
6 77 2.5464790894703255
6 78 2.6879501499964547
6 79 2.4050080289441964
6 80 0.9902974236829043
6 81 1.5561816657874212
6 82 2.8294212105225838
6 83 2.5464790894703255
6 84 2.4050080289441964
6 85 2.6879501499964547
6 86 2.6879501499964547
6 87 2.2635369684180673
6 88 2.5464790894703255
6 89 2.5464790894703255
6 90 2.6879501499964547
6 91 2.5464790894703255
6 92 0.9902974236829043
6 93 2.6879501499964547
6 94 1.8391237868396795
6 95 2.970892271048713
6 96 2.1220659078919377
6 97 2.970892271048713
6 98 1.1317684842090336
6 99 2.970892271048713
6 100 1.6976527263135504
6 101 0.9902974236829043
6 102 1.8391237868396795
6 103 2.5464790894703255
6 104 2.4050080289441964
6 105 3.1123633315748425
6 106 1.5561816657874212
6 107 2.6879501499964547
6 108 2.1220659078919377
6 109 2.1220659078919377
6 110 1.2732395447351628
6 111 2.4050080289441964
6 112 1.4147106052612919
6 113 1.9805948473658086
6 114 2.970892271048713
6 115 2.1220659078919377
6 116 1.4147106052612919
6 117 2.5464790894703255
6 118 2.4050080289441964
6 119 0.5658842421045168
6 120 1.1317684842090336
6 121 1.1317684842090336
6 122 1.4147106052612919
6 123 2.8294212105225838
6 124 2.8294212105225838
6 125 2.1220659078919377
6 126 2.8294212105225838
6 127 2.2635369684180673
6 128 2.1220659078919377
6 129 2.6879501499964547
6 130 1.9805948473658086
6 131 2.4050080289441964
6 132 2.2635369684180673
6 133 2.6879501499964547
6 134 2.2635369684180673
6 135 2.2635369684180673
6 136 0.8488263631567752
6 137 2.2635369684180673
6 138 2.6879501499964547
6 139 2.2635369684180673
6 140 2.8294212105225838
6 141 0.8488263631567752
6 142 1.9805948473658086
6 143 2.4050080289441964
6 144 2.6879501499964547
6 145 2.4050080289441964
6 146 1.8391237868396795
6 147 1.6976527263135504
6 148 2.4050080289441964
6 149 2.5464790894703255
6 150 1.6976527263135504
6 151 1.2732395447351628
6 152 2.8294212105225838
6 153 1.8391237868396795
6 154 0.8488263631567752
6 155 1.2732395447351628
6 156 1.6976527263135504
6 157 1.9805948473658086
6 158 1.2732395447351628
6 159 2.6879501499964547
6 160 2.970892271048713
6 161 1.8391237868396795
6 162 1.5561816657874212
6 163 1.5561816657874212
6 164 2.4050080289441964
6 165 2.4050080289441964
6 166 2.4050080289441964
6 167 1.4147106052612919
6 168 2.4050080289441964
6 169 2.4050080289441964
6 170 1.4147106052612919
6 171 2.4050080289441964
6 172 2.8294212105225838
6 173 2.4050080289441964
6 174 1.9805948473658086
6 175 2.5464790894703255
6 176 0.7073553026306459
6 177 1.4147106052612919
6 178 2.970892271048713
6 179 1.2732395447351628
6 180 2.1220659078919377
